,class,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
24,pos,1046678,na,na,na,na,na,0,0,0,436,251648,25111410,65629608,12991588,443816,20104,43961270,101922,50,na,7454,10108,84350344,72557734,26084636,11331566,na,0,561310,0,na,na,351560,214754,970906,5372654,8420768,16308558,24310136,48233994,265280,0,146808,145434,303530,541498,4975052,98285122,51166,0,0,0,38818406,26646008,14541958,11628314,7841128,3531198,1333026,108528,44,0,110455962,na,na,na,na,43961270,1387394,12777670,13216004,451220,361340,365680,315560,346900,328780,334300,425660,67800,1046678.47,110455962,110455962,110485950,496455,na,na,188800,104448610,1209600,na,na,na,na,91561859.52,0.0,12846313.92,1828,19974,0,0,57696,4974432,53830742,40485446,4657206,397174,44424,1490,na,na,110455962,na,86194,16988,6045832,5848332,9110162,69231878,13914648,194566,10,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,811560,na,na,na,na,na,na,na,na,na,na,na,na,na,36961.68,43216,13402382,44001218,23766238,10024622,9623512,2517604,593484,227084,290372,2094,na,na
25,pos,391498,na,na,na,na,na,0,0,8980,1469514,21424158,24048014,11175060,1124966,75426,4834,21409080,594414,2436,na,342366,948406,36236688,25170778,24356884,11014332,na,0,50090,0,na,na,29705862,10707828,3100920,1403050,3001586,2420930,3412424,4471656,1106696,0,117758,121908,243262,2599272,29119676,26766626,362244,98,4,104,38014520,6215758,4289440,4170604,3417088,2149154,975792,98246,350,0,60949972,na,na,na,na,21409080,847176,8092428,16232846,627100,531260,451080,524740,423900,469900,453940,440980,232200,391497.76,60949972,60949972,61000912,244369,na,na,316980,59330952,1209600,na,na,na,na,44385895.68,0.0,14897651.52,0,0,1120796,436488,2054134,22610404,21030940,7807534,4060868,179934,29012,842,na,na,60949972,na,73578,15734,7535746,4194060,13333040,30419710,3732024,27060,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,633898,na,na,na,na,na,na,na,na,na,na,na,na,na,28476.38,32602,15337432,30625512,9747428,1668522,1420000,369742,102656,36192,22962,506,na,na
26,pos,586792,na,na,na,na,na,0,3180,415098,5656390,18295746,24706858,11297058,2178596,198460,222,20314154,100360,240,na,1584872,3392638,39876964,31397810,21780010,9692662,na,0,0,0,na,na,0,0,0,0,0,0,12316,50602046,12137246,0,52618,26534,56738,109264,21215108,41291340,6,0,0,0,21024578,16069410,6472664,5090254,3794288,2666712,2024310,1772524,1032154,2804714,63247588,na,na,na,na,20314154,775574,3801330,17934628,385420,409680,350660,367520,382440,380740,396940,384080,116320,586792.3,63247588,63247588,63286766,264492,na,na,262300,62751608,1209600,na,na,na,na,39426081.6,6133421.76,17167261.44,368,4610,23124,971798,6962900,18094130,22706770,12337306,1545082,100942,9534,22,na,na,63247588,na,46988,10968,18226642,5845420,9061604,27852748,1627004,80232,2,0,4174,11222,20031924,4458764,0,523742,0,0,23364932,na,na,na,na,na,na,na,na,na,na,500450,na,na,na,na,na,na,na,na,na,na,na,na,na,23696.78,17522,24019182,12991792,5345310,1897616,3726742,8570962,5767870,397366,34768,0,na,na
27,pos,1025462,na,0,na,0,0,0,0,0,0,7862,1251054,4365036,1326156,1242,0,29130378,0,0,0,50386,83102,51785590,39591814,15174552,10980660,0,0,0,0,0,0,0,0,0,0,0,141982,2682070,3972674,154624,0,20636,17890,23856,37018,2496888,4355046,16,0,0,0,2692602,863594,627306,510806,494626,855936,860928,45552,0,0,67023628,198,220,534,280,29130378,1040724,9408326,5748342,248320,222420,229060,238300,214100,204660,216620,234800,66580,1025461.35,67023628,67023628,7077374,49223,2078250,68222,347960,6951350,1209600,0,na,na,na,61980341.76,0.0,3074016.0,0,0,0,0,0,176062,2961710,3319578,449134,34070,10346,450,na,0,67023628,na,8008,1328,278208,362718,3845614,2298894,154032,2548,0,0,na,na,na,na,na,na,na,na,na,4384,166,0,0,0,0,0,0,0,0,697834,128426,25704,0,0,294488,42082,12145300,1718008,0,0,0,0,0,3069.26,3428,430222,1352866,1131576,702716,1948386,1140210,228874,14950,1550,0,0,0
28,pos,190504,0,na,na,0,0,0,1720,379654,3801230,8014862,5408302,2706404,223560,4944,0,9138016,7454,0,na,1230400,1824702,17094172,16338556,3139196,968706,na,0,0,0,18344,8738,0,0,0,0,0,0,0,1711460,18535484,293732,168622,78214,157110,135564,59098,13172696,2243574,4525768,30,0,9991638,4361096,2311004,1557504,1099996,797372,342370,79696,0,0,21476638,na,na,2442,0,9138016,242088,605672,2518734,153120,133380,183860,291160,217920,166780,152340,178640,139840,190504.88,21476638,21476638,20762802,53974,na,na,807000,20581444,1209600,1112090,na,na,na,14766645.12,0.0,5750998.08,7350,19526,138466,897096,2799624,2439910,3544448,4192140,3146154,2022020,1010348,350470,na,na,21476638,0,87904,11068,17256,5854096,829556,6962244,6506410,272142,0,0,na,na,na,na,na,na,na,na,na,53958,na,na,na,na,na,na,na,na,na,143292,na,na,na,na,na,na,na,na,na,na,na,na,na,na,23946,6141416,6160064,2910970,1039608,1421078,698968,511726,1655936,910,0,na,na
29,pos,710406,na,na,na,0,0,28,41162,992400,6197962,15317402,15816114,3964520,188152,7022,130,19768224,36094,0,na,2861198,4651498,31229736,28113214,11171044,4631158,na,0,0,0,0,0,0,0,0,0,0,0,79126,10125386,32259470,60910,276666,155818,229066,480754,39011546,2371038,4,0,0,0,7025300,13126716,8267294,5365382,2903592,1811932,1456798,1407906,698332,461640,45270648,na,na,0,0,19768224,689118,3969580,7170590,327000,347600,339880,343900,405500,334840,247560,240760,144900,710405.74,45270648,45270648,45145552,316720,na,na,432640,42524892,1209600,0,na,na,na,35960370.24,0.0,6531907.2,4480,15176,209334,3214114,10326062,15718988,10312690,2428294,264472,43368,2902,4668,na,na,45270648,na,36256,7334,2676364,3312138,6887492,29576190,29118,0,0,0,na,na,na,na,na,na,na,na,na,0,na,na,na,na,na,na,na,na,na,474616,na,na,na,na,na,na,na,na,na,na,na,na,na,16056.8,18878,6750846,4705646,2832682,1431196,4175258,7073672,9108726,6307290,139576,0,na,na
30,pos,1738210,na,na,na,na,na,0,20788,778914,5018490,8375386,10434456,4885108,931238,21104,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,0,0,67170,11004368,19393946,0,130218,84088,106476,608454,26932286,2603954,2,2,4,0,8729262,7405034,3593544,2546492,2105196,1650704,1350172,1469354,957852,657874,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1738210.73,na,na,31954960,156945,na,na,na,30465484,na,na,na,na,na,34155027.84,9376451.52,5436806.4,3226,6494,38878,1560784,5779388,9421374,9121972,4242638,274562,22394,3432,62,na,na,na,na,10638,2964,7299506,2412264,5284898,15048232,401596,5386,0,0,18288,56260,30543086,4100094,4712,29214,0,0,49716418,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,6024.42,4464,10354218,4982584,2658670,1302578,3359876,3865780,2274484,1607568,59522,204,na,na
31,pos,1421456,na,na,na,na,na,0,66280,2018548,16136798,43710750,46677916,21250382,5161366,548696,14104,43936936,22690,0,na,3955102,7071536,93492150,77955968,40337900,18709042,na,0,16514,0,na,na,0,0,0,0,0,0,20532,64435440,71128070,798,1700744,776596,1160620,7089796,95210862,29646214,8,0,0,0,52180996,35243480,13471920,9481084,6265222,4434564,4005894,7000948,3047864,452868,137783726,na,na,na,na,43936936,1906166,12219484,28078860,330560,337320,308980,293040,339040,347480,365120,357120,341960,1421456.64,137783726,137783726,138554220,878114,na,na,1016460,135584840,1209600,na,na,na,na,85809228.48,33962967.36,15826305.6,56320,na,100070,3098044,16520998,51524698,45886094,16671522,1594978,164202,23638,596,na,na,137783726,na,44156,11114,14392426,12648434,74860628,33540518,87564,0,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1094010,na,na,na,na,na,na,na,na,na,na,na,na,na,0.84,0,50293468,20179720,14662460,5982850,12909536,13953028,16689188,744782,169808,0,na,na
32,pos,526580,na,3484,3082,0,0,0,1084,147000,2317720,14001582,17809208,4919152,526778,36220,0,16738520,10524,0,0,832834,1273336,32461258,29002038,9319130,3473828,88,0,0,0,14636,4902,0,0,0,0,0,0,0,10529468,29146466,82810,232374,285920,427994,652828,2318128,35840906,552,40,2,0,12128772,11194328,6288150,3828992,1882172,1215204,1135292,1092852,491994,500988,42619302,6806,15164,19094,52,16738520,474644,3447944,5848484,293900,258680,246600,231020,237320,233560,261700,257940,42220,526580.06,42619302,42619302,42558008,235352,13712,97054,222960,39758744,1209600,878302,0,2320,0,27402803.52,0.0,12326313.6,15030,26228,18072,703258,7380908,15877678,12122640,3251978,349000,51780,3430,0,3446,3896,42619302,na,30762,5536,4887294,7148316,14436834,13221144,28858,0,0,0,7078,11002,26182310,13901372,58,42474,0,0,27276304,57082,27554,0,0,0,0,0,0,0,0,251772,107172,31716,0,0,806538,146688,404460,93240,0,0,0,0,391292440,12099.24,13958,12635606,4660974,2001438,852778,1835756,5567814,6824474,5170018,209716,170,0,0
33,pos,1196158,0,16,36,0,0,0,0,0,1826,107070,224732,39710,9750,82,0,29339256,42010,0,0,4919338,6606936,55261860,53820358,12483778,4726782,0,0,1284,0,42,6,0,0,0,0,0,0,0,65706,317464,0,962,1142,960,1042,1062,374460,3542,0,0,0,137990,55182,47622,28054,21396,15604,12164,9638,5898,49622,72677642,34,308,306,2,29339256,674334,5011926,7440134,382540,240400,203940,299700,242260,196540,261540,280120,591420,1196158.11,72677642,72677642,71950290,2335,0,35534,1194740,68623358,1209600,10424,8,18,0,59816673.6,0.0,8752454.4,62,186,0,0,2654,44204,89972,52638,39012,36138,43954,74598,284,278,72677642,0,586,60,25076,35542,18542,266328,35378,1656,2,0,42,60,789444,314776,0,6010,0,0,822518,622,202,0,0,0,0,0,0,0,0,444482,1408,434,690156,107198,7460,1700,64360,7094,435882,110,0,0,0,191.98,190,76674,42322,18844,13454,36400,78564,98542,17622,748,0,0,0
34,pos,536630,0,na,na,0,0,0,44540,729196,4743540,13129000,11358370,3023004,405268,36788,496,15122776,16150,0,na,2093038,2912942,26748234,25265954,6824784,2541624,8,0,0,0,19538,6214,0,0,0,0,0,0,0,6580054,26658960,231188,116330,78182,87510,93254,192326,26983942,2500304,3418354,0,0,10512612,6141762,4733080,2881566,2230208,1611376,1171148,873460,421638,2893352,35676288,15222,33890,8414,0,15122776,405736,2592516,4218278,270420,235380,206200,217660,235800,217200,270380,251500,177960,536629.17,35676288,35676288,35067704,213613,481844,na,506980,33553394,1209600,0,na,na,na,28290845.76,0.0,5194525.44,4630,14698,42380,521820,1765420,3008958,6137828,5955410,4188502,5880044,4515858,1453982,na,0,35676288,0,69692,10096,2813924,2802544,1735796,9113268,16666326,256896,1650,10,na,na,na,na,na,na,na,na,na,49590,1502,na,na,na,na,na,na,na,na,253790,165800,40554,0,0,1211994,185956,23027080,4504386,0,0,0,0,na,na,20254,5489786,5288958,2477738,880748,1735174,2690598,8663346,6055146,188638,70,0,0
35,pos,146432,na,2130706434,na,0,0,0,0,0,50032,1269498,3511236,2865252,218506,31386,5404,5419580,0,0,0,25556,44240,12054540,10524446,1991610,1241682,0,0,0,0,2868,298,1522468,779740,995710,196044,154916,246654,237840,1107144,2710798,0,4044,364,576,100138,4124976,3627844,93356,14,2,0,3614692,1371192,625220,462846,399048,463662,705724,294242,14686,2,14074332,110,96,538,0,5419580,146682,1025900,955916,146900,139960,120020,131920,145860,171980,220080,206140,117160,146431.24,14074332,14074332,8079170,43651,586024,57394,733740,7951314,1209600,0,na,na,na,11349588.48,0.0,2104185.6,0,0,0,0,78978,1491254,4433940,1776426,147970,19238,3316,192,na,36,14074332,na,10634,1384,318216,646780,428086,4683548,1788962,73520,184,0,na,na,na,na,na,na,na,na,na,5596,376,0,0,0,0,0,0,0,0,84274,70068,15422,0,0,220234,31928,93893920,11806272,1999484,104396,0,0,33867840,2569.98,3052,1334992,2455168,2040820,598432,862602,539474,93470,19310,7046,0,0,0
36,pos,1157194,na,na,na,na,na,0,61272,1446562,12404004,31455808,25422850,7383982,1071450,47344,0,8742536,169096,72,0,3149558,5186388,19914314,18641164,13468236,3415048,na,0,0,0,na,na,0,0,0,0,0,0,5294,27900188,51387790,0,353598,215090,175326,219454,58442936,19886856,12,0,0,0,16654224,13957632,13156888,10051986,8495482,5421332,3310208,2699888,2941170,2604462,36538654,na,na,na,na,8742536,252918,3165472,10290870,602220,655340,447740,545260,576100,599300,639660,664180,130420,1157194.28,36538654,36538654,82804924,441607,na,83430,190940,79293272,1209600,na,na,na,na,59735463.36,0.0,19499179.2,na,na,34356,2140646,14678248,19106050,25847838,14977300,2278130,210132,20286,286,na,na,36538654,na,72400,18238,6567436,10449698,4605798,53323480,4172638,83568,16,0,7768,60868,31560798,18414922,232,201764,0,0,34009982,na,na,na,na,na,na,na,na,na,na,204214,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,19995724,9634558,3850778,1482054,3640054,7854614,31607814,861848,364982,846,na,na
37,pos,26,na,8,8,0,0,0,0,0,0,66,0,7290,0,0,0,2586,0,0,0,0,0,6508,3876,143078,1098,0,0,0,0,10,2,0,0,0,0,0,0,6218,0,1138,0,1208,24,28,18,154,5920,4,0,0,0,5556,896,384,66,48,156,250,0,0,0,149542,0,10,2,0,2586,174,140440,2582,na,na,na,na,na,na,na,na,142940,26.33,149542,149542,153232,25,198,14856,149400,7356,1209600,554,0,0,0,3915.84,0.0,2252.16,0,0,0,0,0,234,5798,1114,192,18,0,0,0,6,149542,na,1206,16,26,156,740,1150,2694,1212,156,0,12,52,3508,60,0,18,0,18,4112,46,30,0,0,0,0,0,0,0,0,136,0,0,0,0,144,50,2180,374,0,0,0,0,0,55.76,42,3746,2944,506,52,48,10,14,34,2,0,0,0
38,pos,329814,na,na,na,0,0,0,0,0,0,178794,8204322,25315982,15695420,2165686,38074,20064954,821574,0,na,0,0,32275078,20649462,23140360,10444838,na,0,17424,0,0,0,0,0,0,0,0,5110,7812248,43736316,44604,0,66328,23174,38720,1686028,35360032,14422672,1280,30,14,0,22469848,10093496,3815202,2904124,2501096,2450734,3019672,3697992,636808,9306,55421772,na,na,7238,4670,20064954,1092564,7261304,15792312,401240,707760,533860,527300,518480,641020,514400,464440,339620,329814.15,55421772,55421772,54584842,264307,na,na,884980,51598278,1209600,0,na,na,na,35470003.2,446.4,16056013.44,na,na,0,0,3752,1398366,14748540,23576074,10774220,1009324,86156,1846,na,na,55421772,na,50978,11310,4264970,11202112,13000658,22077892,977664,12694,0,0,na,na,na,na,na,na,na,na,na,70258,na,na,na,na,na,na,na,na,na,829446,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,16316350,25353486,6643052,981430,1503044,635068,119646,37172,9030,0,na,na
39,pos,356414,na,3326,964,0,0,0,684,25500,520718,1965198,4692338,2964200,796998,102492,10060,14931484,27482,0,0,1470186,2988040,21854046,17105574,10128380,5460326,6,0,0,0,11742,1478,0,0,0,0,0,0,0,783134,10295054,0,25802,26448,51362,79630,979618,9915306,22,0,0,0,4767010,2745342,1148436,705222,446846,317624,286768,418598,201444,40898,33454284,2734,3576,1676,8,14931484,558084,1312646,8805792,361920,307320,320400,273860,297720,284120,307420,336940,221400,356414.88,33454284,33454284,11339530,60584,1458,49164,767340,11078188,1209600,1060240,0,784,0,21201323.52,4917137.28,6469777.92,1174,2566,4710,107950,766208,2940114,4453804,2586580,205960,11666,1196,0,42,244,33454284,na,4656,1090,3026150,870492,3679920,3493210,2670,0,0,0,2116,306,7016422,770982,216,478,0,0,7471634,92868,4296,4711820,6596040,0,0,0,0,0,0,454430,181962,43674,0,0,967564,174398,329400,38598,0,0,0,0,168865990,1918.06,2370,3937602,1945378,813366,322188,675276,1114150,1320136,909416,40676,0,0,0
40,pos,305112,na,662,506,0,0,0,36076,730260,4653868,7259320,8484000,3037490,973908,24646,104,10103202,26354,0,0,1587590,2373396,19131110,17680540,4880724,2733394,24,0,0,0,7538,804,0,0,0,0,0,0,356,6050936,19148380,0,116304,83584,102952,195806,5910326,18790700,0,0,0,0,8514518,5895152,2773718,2401896,1603340,1062410,799380,1228590,701420,219248,25599992,7722,17046,17276,20,10103202,316558,1523418,3350946,285160,192900,209740,208880,180020,206680,196380,163080,55300,305112.54,25599992,25599992,25635690,175980,5786,9512,185000,25199672,1209600,469570,0,1006,0,17013053.76,4316747.52,3860187.84,na,na,86586,2224076,5814400,7125188,6901228,2890088,142202,13854,2050,0,866,920,25599992,na,7202,1520,2929394,1893064,9939828,10420438,8226,0,0,0,608,1638,16590028,6756838,0,1426,0,0,17103912,15204,2560,0,0,9120,4328590,0,0,0,0,209364,87872,23080,40249648,7131454,535586,87910,1430300,170312,24708690,16824,0,0,73766080,na,na,8279206,2997986,2466468,1116054,2237596,3498236,4119952,475244,8930,0,0,0
41,pos,824184,na,na,na,na,na,0,0,43282,441012,3873768,6229808,2735916,468026,18642,0,22433028,1778,318,na,na,3894196,na,46856088,na,6578424,na,0,0,0,na,na,0,0,0,0,0,0,78,10220796,3589580,0,12436,6770,10616,22428,1350090,12408106,8,0,0,0,5469374,3391302,1516284,1143974,723020,467156,466390,589742,43212,0,70980580,na,na,na,na,na,na,3198958,13909900,237260,240320,278400,252440,268320,246320,266080,248920,149400,824183.78,70980580,70980580,14154396,80167,na,na,753800,13810454,na,na,na,na,na,47905590.72,9945871.68,12059149.44,68,1220,0,132406,947486,6168534,5304772,1182674,65876,8316,390,0,na,na,70980580,na,6590,1762,3191012,1307566,3944630,5352710,6184,0,0,0,602,648,2442294,392334,0,7234,0,0,2644666,na,na,na,na,na,na,na,na,na,na,413272,na,na,na,na,na,na,na,na,na,na,na,na,na,2590.28,3344,5022704,2248580,703660,318638,744700,1031726,1611722,2092582,36142,0,na,na
42,pos,440018,0,1770,1454,0,0,0,236,271358,1714390,1509846,98910,88,0,0,0,na,na,na,na,na,na,na,na,na,na,62,na,na,na,10704,3896,0,0,0,0,0,0,276,782670,2455500,356382,11506,9226,19490,16812,55332,953304,856634,1672504,20,0,1787734,798578,388342,183764,124812,81886,66482,56582,42764,63884,na,3136,9900,10802,12,na,na,na,na,na,na,na,na,na,na,na,na,na,440017.39,na,na,35960042,14539,2460,na,na,35126678,na,940432,0,410,0,23641856.64,0.0,11458794.24,1152,2800,65618,425498,983672,526450,369786,356698,461796,318382,69644,17284,1220,1324,na,0,4368,492,176594,1026072,156496,1226174,996510,8108,14,0,2040,8822,22996906,7417700,31554,61540,0,0,23879924,48708,24736,0,0,0,0,0,0,0,0,na,96014,27334,0,0,922804,164788,71940,13520,0,0,0,0,301452320,na,1242,1322846,415566,222818,85396,151462,285524,1086950,18348,5918,0,0,0
43,pos,1194740,na,na,na,0,0,0,0,146492,4815940,19429902,24993854,12513140,1106272,47290,328,15765364,8368,72,na,34762578,48236658,14703854,42940816,19045584,1735732,0,320346,85134,20738,4556,1698,0,0,0,0,0,2132,803284,25916562,36331240,0,65162,51304,91716,193664,1972002,60679352,18,0,0,0,9732202,28845398,12676732,4620480,2230074,1340812,1138578,1221100,813250,434592,68534722,67928,38242,161154,5794,15765364,310004,6254682,12772196,344320,306140,334380,337660,307300,383200,344080,339080,184160,1194740.46,68534722,68534722,68293200,371805,53174,na,650380,63053218,1209600,1212696,na,na,na,57118222.08,0.0,5879507.52,82944,na,16986,1814556,10890048,24975044,18471684,5958694,828190,88744,9044,228,na,29208,68534722,na,61544,13976,4083134,1861368,29897632,26955346,180218,0,0,0,198,9396,31524152,10955236,980,25936,0,0,32017880,55832,1706,na,na,na,na,na,na,na,na,863344,229302,46582,2559624476,17950126,2221994,339828,105120,209096,66512770,71578,0,0,na,1.06,0,6291242,6489540,3215632,1813396,3595380,4267248,12594944,24516102,269734,0,0,0
44,pos,240828,na,0,na,0,0,0,0,0,308,679912,5691296,7353522,1182850,14546,8,7451734,0,56,na,4908,7302,13279798,11574536,2175520,1392810,0,0,0,0,0,0,0,0,0,0,0,178370,5948254,7013632,1782186,0,22118,12302,15876,27450,8945090,5898166,1434,2,4,0,5435502,2333016,1223536,846596,663876,835738,1802826,1622374,155640,3338,15463332,63964,42772,16154,222,7451734,201096,1335622,833024,154500,160620,160480,132960,127920,130600,210280,191740,135260,240827.81,15463332,15463332,15239416,114753,981478,na,908340,14922442,1209600,0,na,na,na,14421247.68,0.0,482527.68,na,na,0,0,93412,2579214,6889816,4546626,577692,163442,65644,6596,na,0,15463332,na,15174,2778,302030,333272,513960,11544010,2139614,71518,86,0,na,na,na,na,na,na,na,na,na,8002,406,na,na,na,na,na,na,na,na,119088,278472,54926,0,0,813570,107508,32303340,4827348,0,0,0,0,na,na,na,551904,2825144,2440888,1342966,4227776,3495074,38258,330,98,4,0,0
45,pos,312724,0,1702,1506,0,0,0,2462,312426,3453906,8969682,7908650,2165718,185852,10060,0,9750690,31888,54,0,1359644,2060856,17754526,15934618,6161258,2387690,26,0,0,0,8772,2810,0,0,0,0,0,0,2466,3039222,19950286,16782,101512,46168,38758,44736,75644,17230226,2156912,3314778,22,0,8075216,5228022,3011706,1848146,1154816,759374,568160,469674,250174,1643468,25285292,22944,17542,22322,6,9750690,345246,2576032,3570362,336280,305760,266700,314840,298960,315480,307940,304360,246520,312724.7,25285292,25285292,24801024,122343,1138,56850,1017320,23028446,1209600,860602,4,814,0,18859310.4,0.0,4140441.6,2882,7824,59638,641840,2464702,3425520,5767276,4045618,3060116,2863264,633272,47510,3460,3632,25285292,0,60130,8454,2097446,1933512,1747588,11159242,5826028,175178,1176,2,3726,6790,18627692,7638736,0,37972,0,0,19105942,37348,14356,0,0,0,0,0,0,0,0,232958,107054,20170,0,0,986106,150228,38560,15064,0,0,0,0,57851530,17417.54,17126,4333758,4957140,2450474,910134,2178956,3907894,2600068,1650210,20122,0,0,0
46,pos,1055366,na,0,na,0,0,0,0,0,37920,2683752,18918672,32682034,7462038,56238,508,31088700,0,0,0,73250,109676,55680254,48751448,12604960,5682600,0,0,490,0,0,0,0,0,0,0,0,6952130,31158978,23055602,674452,0,119076,72792,139084,250700,26696726,34558240,4492,42,10,0,17814566,10176308,4146896,3261320,2792514,3022434,5007778,9875140,4512710,1231496,68371902,2128,1578,2018,666,31088700,823886,8527718,4053470,281480,278680,256880,231980,272640,210060,203420,285180,141380,1055366.78,68371902,68371902,67504716,540092,6154712,91474,488740,61841162,1209600,0,na,na,na,57186447.36,0.0,4583421.12,0,0,0,2286,617286,7582842,26602872,23785130,2913408,285962,50544,832,na,0,68371902,na,70184,12996,2297076,2243594,12167540,42378592,2637356,33822,2,0,na,na,na,na,na,na,na,na,na,43796,1120,0,0,0,0,0,0,0,0,473792,1297310,224386,0,0,2346498,382418,58377580,13945256,0,0,0,0,951015400,27816.8,33584,4811068,12146190,8784338,3911740,7077804,5436770,4847948,3806092,10020354,998858,0,0
47,pos,587100,na,0,na,0,0,0,0,0,133840,8563656,16889296,5057356,775532,26080,0,17711194,4136,0,0,210978,287004,28629208,26336460,3799630,1953376,0,0,0,0,0,0,0,1270,4562,6004,8554,10866,116470,10212266,21085768,0,13750,3670,4970,7508,139778,31275080,1004,0,0,0,6277306,5901716,3025552,3445754,3097698,2390664,1947702,5300104,59264,0,32646830,4642,6852,3178,0,17711194,312472,1529542,2230926,150160,147680,91020,88840,84260,105480,88740,125400,134460,587099.58,32646830,32646830,32252124,198394,1841768,76302,1124140,31445760,1209600,0,na,na,na,27735516.48,0.0,3681552.0,na,na,0,0,1203654,15882244,10011714,3626480,622096,90944,8588,40,na,0,32646830,na,18330,3990,13600,1769918,1408028,17256632,10886712,88548,2,0,na,na,na,na,na,na,na,na,na,6842,196,0,0,0,2,0,0,0,0,182792,60698,16146,0,0,173320,31160,4719900,2568016,0,0,0,0,171959180,na,na,3893986,3273086,1472780,746374,1792302,2096196,5253668,8692756,4219962,4650,0,0
